5 Anthes Place,8/9/2005,3/9/2020
4 Anhalt Terrace,3/5/2002,4/9/2017
0222 Anthes Court,10/3/1973,8/16/2018
66406 Shelley Junction,8/29/1988,5/2/2018
2034 Stoughton Street,6/25/1969,11/23/2016
82249 Arapahoe Street,8/26/1992,4/17/2017
706 Grasskamp Crossing,7/22/1992,9/6/2021
50 Bellgrove Court,9/28/1981,2/18/2018
907 Fordem Parkway,3/30/1993,12/26/2018
1 Mallory Circle,5/24/1968,11/27/2018
1 Iowa Street,12/25/1971,4/20/2017
9284 Mallard Terrace,1/13/1963,8/14/2018
33613 Canary Road,12/1/1994,8/18/2017
61 Springview Center,12/18/1962,3/19/2018
296 Nelson Lane,11/28/1985,3/5/2017
08 Memorial Park,8/1/1976,6/27/2021
59481 Tony Terrace,2/20/1994,12/28/2016
780 Meadow Valley Trail,7/30/1990,12/29/2018
42 Hallows Street,3/17/1992,10/16/2017
1 Meadow Ridge Parkway,10/13/1997,2/10/2018
33165 Russell Place,6/15/1983,6/19/2021
27 Prairieview Center,3/30/1962,10/31/2017
8 Scoville Junction,12/13/2002,3/21/2020
904 Comanche Lane,7/7/1966,1/7/2021
24483 Charing Cross Avenue,10/14/1975,8/12/2021
73485 Dapin Street,5/7/1989,6/9/2019
86656 Granby Parkway,8/1/1981,8/1/2018
01601 Warrior Drive,4/9/1990,8/23/2017
7 Onsgard Drive,7/11/1995,7/11/2017
33495 Mallory Center,3/14/2005,4/18/2018
06218 Melvin Drive,9/20/1961,1/22/2019
328 Waywood Road,6/15/1978,8/23/2018
7395 Burning Wood Trail,11/24/1991,10/3/2018
9943 Mitchell Avenue,4/1/1971,4/16/2017
1679 Lerdahl Pass,7/18/1998,11/18/2020
2 Summit Parkway,6/17/1986,10/14/2020
14137 Hagan Hill,7/19/1991,7/9/2020
36 Doe Crossing Pass,2/23/1966,9/12/2018
6994 East Trail,9/30/1983,1/10/2017
08790 Drewry Circle,8/13/1973,4/8/2020
9120 Hanover Drive,2/13/1989,8/31/2018
8 Towne Alley,12/9/1989,7/28/2021
535 Florence Terrace,7/1/1987,8/4/2019
7 Summer Ridge Road,1/10/1998,3/20/2020
8 Fuller Circle,12/20/1965,1/1/2020
093 Warbler Junction,9/5/1968,1/5/2017
28755 Hansons Trail,3/10/2001,7/8/2020
6 Talmadge Avenue,2/3/1967,7/17/2018
7829 Londonderry Center,8/14/1976,9/14/2017
9450 Orin Circle,7/19/1997,9/2/2021
29870 Tennyson Plaza,5/3/1988,2/11/2021
772 Kings Pass,11/28/1995,6/7/2019
001 Columbus Avenue,3/5/1973,10/1/2021
37701 Cardinal Pass,11/17/2003,5/25/2020
971 Hintze Place,9/10/1987,2/18/2021
76 Lakewood Hill,7/23/1987,3/29/2021
23314 Hoepker Hill,10/23/2003,10/30/2018
3 Manitowish Circle,10/4/1979,4/5/2021
6479 Roxbury Center,6/7/1972,11/8/2018
32 Dunning Plaza,10/10/1978,4/19/2021
77 Surrey Pass,1/6/2000,2/10/2021
558 Fulton Avenue,12/18/1994,1/15/2021
92961 Northland Lane,2/10/1996,4/22/2017
178 Banding Court,12/7/1982,2/9/2019
94235 Tony Alley,9/18/1982,3/18/2021
3620 Beilfuss Street,11/26/1960,6/24/2019
65252 Brickson Park Lane,5/11/1971,2/11/2020
86055 Lake View Lane,5/9/1975,4/22/2021
959 Buell Parkway,2/20/1988,10/28/2016
510 1st Street,12/26/1999,5/28/2018
8 Hanson Place,4/23/1980,4/19/2021
3 Eagan Parkway,4/19/1980,3/24/2018
0230 Sommers Hill,11/18/1974,6/5/2018
9 Maywood Circle,6/26/1977,4/27/2019
30 Graceland Road,2/21/1974,1/30/2020
0790 Forster Junction,7/11/1963,11/25/2017
58625 Talisman Place,5/16/1973,10/29/2016
3 Moland Street,8/6/1976,10/15/2016
4 Morningstar Road,12/28/1989,7/9/2020
497 Scott Place,11/4/1988,8/9/2020
96278 Sherman Pass,9/18/1984,3/31/2018
900 Quincy Avenue,9/6/1992,10/2/2018
4852 Bluestem Circle,10/30/1980,6/14/2019
8940 Hanover Court,10/30/1977,4/4/2019
33085 Onsgard Junction,12/27/1969,12/24/2020
8 Redwing Court,6/10/1984,1/29/2018
3 Debra Pass,4/27/1970,7/5/2018
699 Westend Terrace,7/30/1972,1/4/2021
4114 Fieldstone Court,4/23/1989,3/14/2021
360 Fuller Hill,12/2/1993,11/20/2020
5 Lighthouse Bay Street,6/7/1963,6/30/2017
616 Knutson Lane,7/4/1979,8/5/2020
988 Mifflin Avenue,7/13/1980,1/17/2018
77148 Hintze Alley,7/10/1986,1/9/2019
40 Lerdahl Place,5/21/1961,7/23/2020
2231 Hallows Alley,6/26/2003,11/27/2016
54 Claremont Park,11/19/1963,12/12/2018
04681 Texas Hill,4/23/1989,2/13/2020
145 Hoffman Trail,2/8/1973,9/14/2019
592 Michigan Drive,8/6/1988,12/3/2016
55 Holy Cross Trail,8/9/1987,12/2/2017
8 Northport Point,1/10/1981,1/13/2020
22 Sullivan Parkway,2/20/1991,8/3/2017
26 Bonner Park,7/29/2005,3/3/2020
53 Canary Park,1/3/2000,10/14/2020
7025 Clemons Road,12/14/1968,6/22/2020
4 Riverside Court,5/23/2001,3/8/2018
8 Division Lane,12/15/1960,9/20/2017
43 Colorado Junction,9/14/1970,12/10/2018
8010 Fairview Park,4/27/1995,9/24/2021
3433 Dapin Plaza,7/20/1994,7/11/2019
7 Vermont Alley,9/28/1984,6/17/2021
54146 Carberry Parkway,1/22/1983,5/21/2020
0 Hauk Lane,1/19/1966,10/9/2019
047 Village Green Way,8/2/1988,6/3/2018
2205 Holy Cross Junction,2/15/1982,5/13/2021
535 Prairieview Crossing,3/30/1969,6/27/2020
8751 Pankratz Avenue,10/3/2005,4/27/2019
971 Cascade Avenue,5/20/1984,6/23/2020
5 Vera Street,12/23/1987,5/14/2017
7111 Debs Road,9/13/1981,2/21/2020
087 Elka Park,12/3/1972,1/16/2017
2873 Hoepker Avenue,1/18/2002,9/13/2021
7 6th Drive,8/12/1977,4/24/2019
5480 Pearson Junction,7/29/1982,3/9/2020
39769 Jay Lane,2/10/1997,12/10/2017
95 Lukken Alley,10/27/2001,2/25/2018
047 Esch Street,10/11/1960,12/19/2017
358 Kennedy Place,6/2/1982,1/31/2017
45 Farmco Center,8/31/1961,6/20/2017
49592 Buell Road,5/15/1991,4/19/2018
32963 Leroy Parkway,8/7/1972,4/21/2021
62 Mendota Alley,8/10/1975,11/17/2018
0 Kinsman Court,2/11/1982,5/14/2021
114 Mockingbird Road,9/25/1977,3/15/2017
05 Montana Alley,5/25/1996,3/15/2017
15622 Aberg Pass,3/26/1979,1/16/2021
494 Fisk Place,4/15/1975,1/18/2021
7 6th Avenue,3/21/1976,10/18/2016
27 Algoma Park,12/30/1973,12/8/2017
4667 Mayfield Park,9/2/1974,1/16/2021
777 Shasta Hill,5/24/1973,2/3/2017
7629 Clyde Gallagher Court,2/3/1976,11/7/2016
78216 Crowley Park,7/14/1988,8/9/2019
2 Norway Maple Way,8/7/1990,9/1/2017
9588 Dakota Court,9/27/1985,12/29/2017
2048 Lakewood Gardens Hill,9/1/1991,7/24/2017
72 Walton Junction,4/5/1993,12/18/2018
5731 Memorial Parkway,4/4/2001,6/28/2018
83306 Kipling Crossing,12/17/1984,2/27/2017
5009 Fulton Way,7/23/1994,12/8/2019
83513 Bellgrove Circle,3/6/1973,9/10/2021
6 Harper Place,5/11/1961,2/2/2021
33 East Way,5/4/1995,9/2/2021
95860 Transport Center,12/23/1961,2/1/2018
7074 Talmadge Plaza,11/20/1972,1/14/2021
89357 Springs Junction,10/15/2004,5/9/2019
6 Maple Court,6/10/1973,3/18/2019
4 Debra Circle,6/18/2001,5/30/2019
4 Memorial Center,1/26/1981,11/14/2018
3 Killdeer Junction,8/2/1987,2/8/2017
2 Jackson Junction,9/9/1977,6/10/2017
11464 Dunning Place,12/2/1982,1/13/2021
6385 Jenna Street,5/23/1980,2/10/2019
52 Dixon Way,8/21/1970,8/15/2019
889 Buell Parkway,5/6/1986,11/9/2019
004 Pierstorff Center,2/3/1977,11/6/2020
4683 Buell Way,2/6/1989,11/29/2019
17 Stoughton Way,6/6/1974,3/8/2020
508 Carberry Terrace,12/4/1972,3/12/2021
359 Meadow Valley Alley,4/15/1964,1/27/2020
3755 Badeau Park,7/8/1987,8/14/2020
00592 Rieder Street,11/23/1980,12/28/2017
32933 Namekagon Center,8/21/1990,2/18/2017
464 Blue Bill Park Terrace,3/28/2003,7/14/2019
86763 Parkside Place,12/29/1973,10/31/2020
3 Vahlen Point,11/16/2003,6/26/2017
34 Carberry Avenue,1/17/1961,5/20/2021
3942 6th Crossing,8/24/1967,10/30/2016
0 Crownhardt Alley,3/8/1973,10/12/2019
833 Luster Circle,3/29/1975,2/3/2018
5109 Quincy Center,7/3/2001,6/2/2021
8 Gateway Terrace,7/12/1987,12/25/2019
215 Golden Leaf Court,10/15/1990,7/18/2018
4 Anhalt Avenue,11/30/1990,9/22/2018
40 International Park,4/8/1974,12/4/2018
228 Brown Hill,10/5/1994,4/7/2019
11 Myrtle Street,11/20/1982,10/20/2016
76676 Esch Way,10/3/1995,7/5/2019
53769 Pawling Plaza,3/23/1970,8/2/2021
1473 Chinook Drive,12/17/2002,12/28/2016
56328 Lyons Hill,6/26/2003,6/18/2018
1 Kinsman Way,8/24/1986,1/26/2017
008 Cody Court,10/16/1975,2/26/2020
144 Claremont Avenue,2/18/2002,4/28/2020
1 Mifflin Way,3/12/1983,9/18/2019
3 Monument Trail,10/19/1980,2/14/2018
6970 Forest Dale Trail,5/4/1977,7/10/2020
820 Lillian Street,11/25/2001,12/16/2020
8 Talmadge Hill,8/10/1965,10/6/2017
360 Welch Avenue,12/28/1981,11/7/2016
237 Rutledge Avenue,11/10/1965,10/11/2020
390 Macpherson Trail,2/21/1977,7/30/2019
00 Brickson Park Alley,5/4/1972,6/24/2017
997 Golf Course Place,6/19/1975,11/9/2019
11769 1st Hill,7/8/1975,2/26/2018
3 Reinke Crossing,4/23/1997,10/1/2017
9 Granby Road,9/12/1999,7/13/2017
0354 Saint Paul Junction,8/11/1990,2/13/2020
88 Pond Parkway,10/9/2001,2/18/2018
324 Memorial Crossing,4/29/1999,11/15/2019
18076 Wayridge Terrace,3/25/1977,1/5/2020
90298 Sage Way,7/4/1974,4/27/2020
04345 Forster Alley,9/6/1979,5/30/2018
09619 Meadow Vale Parkway,7/15/2004,4/19/2021
84544 Golf Alley,4/5/1977,4/29/2017
69702 New Castle Court,4/26/1994,5/23/2017
343 Kensington Street,2/11/1981,2/27/2020
4 Waxwing Center,2/13/1983,11/28/2020
44693 Arizona Point,5/23/2001,1/1/2020
2 Lerdahl Alley,9/27/1962,8/22/2021
33685 Petterle Plaza,11/1/1989,3/14/2020
6308 Dahle Terrace,3/29/1982,3/27/2021
9262 David Drive,6/2/1981,3/16/2019
76 Meadow Valley Terrace,8/4/1985,7/23/2019
4 Marcy Hill,3/4/1986,12/11/2017
4144 Bultman Parkway,3/24/1994,10/22/2019
5 Melrose Way,6/4/2005,12/10/2016
119 Westend Avenue,11/7/1987,2/25/2019
197 Hagan Center,3/26/1971,12/7/2017
7446 Del Mar Terrace,4/10/1999,11/14/2019
6534 Farmco Avenue,2/11/1988,3/12/2018
16 Glendale Junction,11/16/1995,2/14/2020
4276 Dawn Court,8/30/1977,2/10/2017
6 Hudson Court,6/20/1964,8/6/2020
60 Kings Hill,3/17/1966,4/2/2021
99315 Annamark Park,3/19/1996,8/22/2017
52 Comanche Circle,7/29/2003,5/18/2020
96 Golf Court,1/1/1962,7/24/2019
5397 Welch Place,3/6/1970,9/10/2017
3 Sommers Street,9/7/1988,4/4/2018
440 Darwin Way,5/14/1992,9/24/2017
585 Southridge Park,4/21/1994,11/27/2018
220 Crescent Oaks Trail,10/26/1991,2/12/2020
021 Hintze Plaza,5/5/1970,4/16/2020
170 Rockefeller Center,3/7/1987,8/5/2018
97 Jenna Way,8/14/1967,7/21/2018
854 Myrtle Center,12/21/1976,5/13/2018
36 Norway Maple Parkway,2/25/1979,10/14/2016
84 Novick Terrace,5/31/1998,10/15/2018
337 Carioca Plaza,2/20/1972,1/8/2020
3821 Swallow Road,1/17/1985,5/26/2017
92341 Oak Way,1/14/1997,7/18/2020
1 Buell Drive,5/29/1967,6/27/2019
7 Fairfield Place,7/7/1995,11/28/2017
8 Derek Parkway,6/19/1987,12/14/2019
45 Kipling Parkway,8/10/2000,1/20/2021
468 Pierstorff Hill,10/29/1990,8/13/2019
7 Beilfuss Circle,5/22/1990,10/24/2017
1414 Glacier Hill Alley,11/8/1991,2/11/2018
7260 Kingsford Point,10/8/1981,8/5/2021
60 Grasskamp Parkway,9/17/1995,3/6/2021
31 Sheridan Junction,4/27/1981,8/7/2021
023 Warner Pass,11/8/1964,8/14/2021
72114 Gale Junction,12/14/1992,10/1/2019
8934 Gulseth Lane,6/14/1964,4/10/2018
0 Lukken Way,3/24/2001,5/31/2021
5 Waxwing Avenue,12/31/1969,8/31/2020
7 Lakewood Center,4/3/2005,1/19/2019
24 South Circle,11/19/1994,1/28/2018
8709 Springs Point,1/11/1988,10/26/2019
60 Scofield Park,10/6/1992,2/16/2017
25459 Homewood Lane,4/29/1998,1/29/2021
7633 Badeau Alley,12/30/1998,11/4/2017
8 Lerdahl Park,7/3/1974,3/1/2021
59 Becker Junction,9/21/2002,3/26/2019
8 Granby Junction,12/8/1999,7/29/2020
51 Harbort Park,3/17/1991,10/1/2018
905 Crownhardt Hill,7/22/1971,12/23/2018
1198 Independence Place,12/6/1989,10/13/2018
4 Fisk Park,9/9/1972,9/11/2021
942 Muir Terrace,7/11/1970,10/8/2020
0 Hanover Junction,12/28/2003,3/17/2017
68629 Old Shore Pass,11/27/1995,12/27/2019
16 Lakewood Gardens Alley,10/15/1977,3/31/2018
61 Nancy Terrace,10/16/1977,6/19/2017
65 Badeau Place,4/18/1979,8/3/2018
611 Anzinger Trail,1/8/1961,5/7/2021
253 Holmberg Terrace,11/8/1969,1/5/2020
7980 Truax Terrace,3/9/1983,9/12/2018
392 Independence Center,9/8/1961,10/12/2020
78 John Wall Hill,4/6/1983,4/11/2018
3179 Calypso Court,7/18/1992,3/19/2021
448 Morning Trail,9/15/2005,4/27/2018
105 Mandrake Drive,11/7/1993,6/18/2019
95 Bayside Alley,3/26/1967,9/17/2020
79923 Kingsford Plaza,7/21/1975,5/7/2019
85965 High Crossing Place,9/16/1969,4/19/2018
1 Division Parkway,5/9/1992,2/5/2019
59555 Sommers Hill,4/17/1995,3/18/2019
1967 Gale Park,11/23/1982,1/19/2017
51705 Ludington Plaza,3/26/1961,6/27/2020
9639 Birchwood Terrace,9/14/1983,5/22/2021
6 Granby Junction,4/27/2001,6/2/2019
60607 Fremont Road,11/22/1960,7/15/2021
80174 Russell Park,3/25/2004,1/25/2018
0213 Bartelt Point,5/25/2004,5/30/2017
5070 Spenser Plaza,11/24/1999,11/11/2019
217 Gulseth Center,12/22/1996,12/30/2016
0731 Melby Crossing,3/26/1991,3/2/2018
0 Basil Park,11/12/1971,10/21/2018
355 Bluejay Park,5/9/1974,10/2/2018
55 Hudson Plaza,1/14/1992,9/17/2017
16 Haas Drive,12/3/1999,10/11/2018
31 Mendota Circle,8/20/1976,11/19/2020
05 Manitowish Alley,7/21/1991,5/10/2017
82777 Harper Terrace,5/4/2000,6/3/2019
33413 Blaine Alley,4/28/2002,7/25/2019
73076 Fallview Trail,7/21/1992,8/16/2020
904 Bunting Hill,6/10/1966,4/17/2020
5447 Redwing Terrace,8/30/1962,7/21/2021
1 American Way,2/15/1965,7/18/2019
43 Melrose Alley,6/14/1976,7/4/2019
3 Roth Drive,8/14/1981,5/29/2020
40390 Pine View Place,10/2/2001,12/13/2020
030 Arizona Terrace,11/29/1991,7/16/2017
3239 Autumn Leaf Junction,7/23/1976,7/11/2018
256 Mariners Cove Road,8/19/1969,11/20/2017
81239 Reinke Crossing,8/29/1979,3/23/2017
12672 Lien Junction,6/7/1965,3/22/2017
72537 Schurz Alley,1/13/1993,6/12/2021
75 Northland Terrace,12/27/1996,6/16/2021
36 Dakota Center,12/26/1971,9/29/2018
86696 Caliangt Trail,1/9/1990,3/30/2019
59823 Texas Alley,3/17/1974,4/9/2021
0778 Crest Line Street,8/25/2002,7/27/2019
4 Myrtle Terrace,4/29/1973,11/12/2020
65 Hanson Pass,3/12/2003,8/8/2020
9 Florence Parkway,2/17/1999,11/10/2017
63479 Welch Hill,7/26/1989,11/10/2019
1830 Michigan Parkway,12/18/1984,5/22/2018
9363 Kenwood Court,5/4/2005,12/15/2017
0 Meadow Vale Pass,4/29/1974,3/3/2019
7 New Castle Street,9/14/1980,4/12/2019
2327 Sutherland Terrace,11/15/1995,9/16/2018
7 Summerview Pass,7/5/2002,2/12/2017
055 Bonner Place,2/24/1973,9/30/2017
20165 Sloan Center,6/15/2000,7/12/2019
66456 Reinke Way,12/23/1983,10/7/2018
5589 Havey Point,3/17/1995,10/19/2016
87 Caliangt Parkway,12/19/1997,1/9/2018
8 Rigney Park,1/17/1978,10/3/2017
22 John Wall Avenue,5/28/1968,7/31/2020
4606 Thompson Pass,11/7/1999,6/2/2018
3 Crowley Junction,4/9/2001,2/9/2019
3 Summit Trail,2/18/1983,10/3/2021
06048 Warner Junction,7/6/2003,9/13/2017
7 School Circle,12/27/1965,11/11/2020
8198 Heath Crossing,10/6/1986,4/27/2018
348 Division Place,3/11/1986,3/15/2021
237 Parkside Avenue,5/26/1986,12/14/2020
24 Corben Drive,7/31/1976,10/5/2017
8976 Jay Center,8/9/1988,3/14/2020
72 Vera Road,9/15/1967,7/29/2019
9008 Merchant Alley,6/30/1966,12/1/2017
44 Helena Road,3/3/1961,2/15/2018
74 Dwight Lane,7/29/1982,10/26/2017
206 Hazelcrest Way,7/9/1983,2/13/2021
053 Cambridge Avenue,5/5/1961,12/30/2017
2607 Cardinal Alley,10/26/1972,8/4/2021
382 Huxley Crossing,9/26/1984,12/12/2017
18 Everett Alley,2/7/1980,4/25/2021
96 Hollow Ridge Parkway,11/15/1973,4/23/2019
531 Butternut Junction,2/8/1973,10/25/2018
8 East Junction,8/24/1970,7/12/2021
99 Carioca Place,11/14/2000,6/5/2020
41 Larry Plaza,11/24/1960,5/3/2020
1 Killdeer Drive,6/6/1969,1/15/2021
4 Bobwhite Lane,8/26/1976,10/14/2017
3 Gina Plaza,5/15/2004,1/9/2021
80 Bayside Terrace,11/27/1971,4/29/2021
64719 Hoard Trail,3/14/1996,10/19/2020
38 Oakridge Pass,2/8/1994,11/28/2017
18 Continental Court,6/20/1970,4/13/2019
2 Pepper Wood Avenue,12/8/1985,11/28/2020
8353 Garrison Court,1/6/1973,9/15/2017
805 Dorton Street,2/28/1974,1/24/2020
4 Dryden Avenue,2/14/1963,11/19/2020
686 Hallows Way,8/11/1987,3/27/2019
1 Merry Crossing,5/5/1983,10/15/2016
14230 Sherman Trail,9/16/1984,3/2/2018
7511 Paget Park,5/31/1972,4/7/2021
414 Waywood Way,2/15/1976,11/2/2020
06763 Longview Lane,10/31/1991,7/26/2017
730 Hermina Alley,4/18/1962,8/12/2021
58 Twin Pines Center,3/20/1972,10/7/2017
41 Marquette Hill,11/13/2003,3/31/2018
5 Morning Hill,3/20/2005,4/1/2020
04 Huxley Road,12/25/1979,8/13/2017
28169 Havey Parkway,1/8/1995,2/28/2021
0860 Graedel Pass,4/2/1976,12/11/2020
84003 Old Gate Drive,8/25/1991,9/7/2020
5650 Lighthouse Bay Alley,5/15/1966,12/25/2018
14703 Miller Parkway,6/19/1965,7/10/2017
6432 Drewry Park,3/16/1965,8/21/2021
413 Moose Lane,7/30/1989,8/10/2020
783 Oriole Terrace,7/16/2003,9/12/2021
3 Bluejay Point,5/16/1984,8/14/2017
89 Clarendon Lane,1/27/1970,3/1/2021
4089 Johnson Plaza,8/2/1987,10/31/2020
11 Dottie Drive,11/1/1987,7/19/2020
499 Northfield Circle,3/16/1992,1/11/2017
4534 Superior Plaza,7/27/1983,3/8/2021
373 Arkansas Trail,12/4/1975,12/25/2020
6 Truax Place,2/17/1972,3/23/2020
2609 Oak Valley Trail,1/20/1968,10/5/2020
024 Prairieview Crossing,11/6/1999,4/13/2017
577 Pierstorff Court,3/15/1984,10/5/2018
3 High Crossing Trail,6/6/1965,6/8/2017
5 Pond Place,9/10/1987,3/30/2019
5 Lukken Drive,10/9/2003,9/20/2017
1 Morrow Avenue,12/24/2001,5/15/2018
021 Corscot Alley,1/3/2003,5/6/2021
26 Park Meadow Center,8/13/1990,8/1/2017
4 Sutherland Road,10/16/1962,3/31/2017
0 Burning Wood Drive,10/16/1962,4/22/2020
9 Waywood Place,7/27/2000,11/23/2020
1802 Charing Cross Place,8/3/1962,6/24/2017
8758 Dapin Trail,10/14/1980,8/3/2021
0538 Bayside Alley,5/13/1997,10/31/2017
49 Upham Street,8/12/1984,5/24/2017
76636 Saint Paul Road,10/10/2003,2/19/2021
81640 Fordem Alley,3/20/1999,5/29/2020
870 Forest Dale Avenue,8/3/2002,1/7/2017
17589 Spenser Street,4/2/1962,4/24/2020
876 Daystar Circle,6/1/1981,8/24/2018
437 Talisman Avenue,10/4/1979,4/1/2019
801 Esker Avenue,12/31/1961,4/21/2019
2 Farragut Parkway,11/19/1963,4/7/2018
4 Armistice Avenue,9/1/1986,7/10/2017
27 Esch Street,4/19/1991,6/6/2018
5 Atwood Crossing,2/19/2000,11/1/2019
2153 Crescent Oaks Way,3/3/1988,3/12/2018
562 Comanche Avenue,8/1/2001,2/10/2021
7744 Autumn Leaf Drive,6/1/1961,4/15/2018
44751 Service Hill,2/13/1984,4/3/2018
55317 Sundown Way,2/9/1984,5/16/2020
437 Ridgeway Park,6/30/1966,9/14/2019
47 Tomscot Junction,6/1/2002,10/18/2019
723 Spohn Point,10/7/2003,6/8/2020
1136 Hollow Ridge Street,12/8/2000,2/29/2020
35937 Mcguire Circle,8/22/2000,10/29/2017
46491 Weeping Birch Plaza,10/10/1984,10/28/2019
08817 Schurz Point,6/21/1992,8/15/2019
793 Bellgrove Alley,9/8/1982,12/3/2020
50 Drewry Lane,6/26/1981,4/6/2020
988 Lerdahl Plaza,8/31/2005,9/14/2018
2960 Upham Lane,9/14/1969,3/21/2017
7456 Burning Wood Plaza,9/26/1995,12/9/2016
8139 Vernon Court,5/28/1962,2/19/2017
91 Rieder Junction,2/8/1991,5/6/2021
90677 Anzinger Plaza,6/23/1983,11/30/2018
5 Barby Avenue,12/30/1971,4/3/2018
37 Memorial Circle,3/28/1999,2/14/2020
4549 Oak Valley Place,1/11/1986,3/25/2021
4551 Cordelia Road,8/13/1981,10/10/2016
47664 Corscot Avenue,4/5/2000,7/16/2019
3 Maple Wood Place,9/23/1974,10/31/2019
29944 Briar Crest Park,6/26/2000,2/6/2019
50 Red Cloud Lane,4/22/1975,2/13/2020
79 School Point,5/9/1975,5/25/2019
53121 Maple Parkway,8/18/1986,10/5/2017
95836 Nevada Plaza,12/12/1969,12/30/2016
20149 Hauk Way,5/17/1975,6/30/2018
447 Sullivan Lane,2/20/1999,8/23/2019
6038 Dixon Way,11/18/1997,6/6/2017
34550 Cardinal Park,7/19/1979,5/24/2019
5017 Charing Cross Plaza,4/27/2005,10/17/2019
773 Sutteridge Way,3/16/1982,9/2/2021
1951 Mosinee Point,5/24/2000,12/15/2016
9 Texas Place,11/10/1968,8/10/2021
3 Elka Junction,3/8/1972,12/13/2016
818 Russell Way,5/16/1993,1/21/2018
98873 Sachtjen Crossing,1/5/1987,4/10/2019
4545 Menomonie Lane,11/15/1960,2/2/2020
5 Sauthoff Terrace,12/17/1989,12/29/2020
4451 Melrose Plaza,10/10/1991,10/8/2017
12648 Erie Avenue,10/9/1980,12/13/2019
5511 Warner Trail,9/18/1994,11/18/2016
05040 Farwell Way,6/18/1975,9/26/2019
69 Bay Plaza,11/25/1975,1/28/2018
79533 Dawn Crossing,12/1/1978,7/16/2018
4014 Atwood Alley,4/15/1987,12/14/2019
1916 Holy Cross Street,12/28/1979,5/9/2019
980 Wayridge Terrace,1/31/1980,3/1/2018
18916 Rutledge Street,4/11/1963,7/13/2021
463 Dunning Circle,6/13/2000,7/9/2018
3265 Dixon Avenue,5/26/2002,12/1/2017
9 Manitowish Lane,6/16/1970,5/25/2017
4 Roxbury Way,4/29/1962,4/27/2020
76645 Banding Parkway,10/22/1984,2/4/2018
075 Goodland Trail,4/20/1981,6/23/2017
02791 Mockingbird Center,1/11/1988,2/12/2020
552 Fulton Trail,3/25/1961,12/21/2017
2 Mcbride Pass,10/18/1964,9/3/2020
85607 Maple Circle,6/28/1980,3/9/2020
1 Lakewood Crossing,1/11/1976,10/10/2016
374 Shopko Junction,12/23/1995,12/23/2017
52 Charing Cross Way,12/16/1987,10/18/2017
15 Pawling Park,11/19/2003,11/17/2017
14 Montana Road,1/4/1996,8/17/2021
7594 Center Street,10/26/1969,4/28/2018
367 Forster Center,2/8/1970,1/30/2021
3951 3rd Court,4/29/1970,8/10/2017
77 Nancy Avenue,1/21/1989,7/14/2018
707 Buhler Circle,8/22/1990,3/19/2020
09 Northview Place,3/3/1964,8/5/2018
87 Anniversary Avenue,3/7/1962,4/17/2019
4465 Lyons Parkway,9/19/1967,8/31/2020
0681 Oriole Plaza,2/25/1961,7/1/2020
63983 Stephen Street,1/10/1970,5/14/2019
0 Stoughton Trail,5/4/1982,11/9/2018
06 Eastlawn Drive,11/15/1981,9/10/2019
215 Pierstorff Place,11/20/1973,12/27/2017
1922 Del Mar Lane,7/13/1973,7/8/2018
8 Alpine Way,7/13/1976,10/3/2021
2 Heffernan Place,2/28/1989,10/30/2017
7160 Chive Pass,12/10/1975,7/17/2017
49320 Sutherland Plaza,5/2/1982,12/24/2020
149 Rigney Court,11/19/1979,11/14/2019
9049 Blaine Parkway,3/10/2000,7/6/2018
53 Trailsway Junction,11/5/1970,6/13/2020
9130 Northridge Point,11/29/1969,7/4/2017
8 Southridge Street,6/24/1979,9/22/2017
2 Boyd Park,4/28/1998,7/10/2020
4 Golf View Pass,11/11/1975,5/3/2021
79 Di Loreto Junction,6/28/1992,3/12/2020
34 Browning Hill,6/14/1978,2/7/2020
3 4th Trail,12/5/1999,9/14/2019
29 Sachs Road,9/15/1975,4/5/2018
256 Roxbury Place,11/6/1973,3/26/2020
346 Gale Drive,7/12/1990,1/25/2017
0 Jana Circle,2/9/1982,5/20/2018
573 Old Shore Place,8/3/1965,10/7/2020
419 Prentice Parkway,8/3/1992,12/17/2017
2 Ohio Terrace,3/13/1997,12/16/2017
30 Packers Park,8/15/1961,4/1/2017
694 Northview Park,3/25/1999,2/28/2018
73 Butternut Court,9/6/1991,8/14/2017
70 Alpine Trail,11/30/1964,12/20/2018
368 Swallow Circle,12/3/1984,1/10/2019
93751 Marquette Parkway,2/27/1965,3/3/2018
4 Fair Oaks Alley,8/14/1996,4/1/2020
31 Oak Valley Lane,7/11/1984,5/20/2018
86521 Sugar Pass,9/10/1967,12/9/2020
1 School Junction,7/19/2001,10/19/2017
989 Dahle Avenue,10/19/1972,12/16/2016
61864 Surrey Lane,3/18/1992,8/20/2020
405 Hansons Center,1/22/2000,11/12/2019
1 Blue Bill Park Terrace,11/4/1977,5/28/2019
5892 Lyons Trail,12/2/1974,9/14/2017
41420 Parkside Place,6/13/2002,11/25/2016
5 Maywood Parkway,7/9/1969,10/29/2020
63606 Quincy Junction,1/5/1985,8/11/2017
35 Lighthouse Bay Pass,8/4/2003,9/23/2019
9 Cardinal Center,1/30/1975,2/15/2018
8636 Clyde Gallagher Hill,9/8/1971,11/19/2020
668 Hauk Pass,5/14/1968,10/5/2018
41034 Lake View Park,12/31/1980,4/13/2018
0 Lakeland Trail,6/27/1982,10/15/2016
